"ID","fdr_pval","pval","zval","Qval","Qpval","tau2","Gene_Name"
"ORAI3",0.0349069014028356,0.000261249135681263,3.65097257764368,0.983006031528922,0.611706298688462,0,"ORAI calcium release-activated calcium modulator 3"
"RPL18",0.0349069014028356,0.00025108649944583,3.66114917965631,0.959098225670177,0.619062456203916,0,"ribosomal protein L18"
"TAS2R1",0.0349069014028356,0.000277128282713424,3.63579162505159,1.59269736594937,0.45097260551568,0,"taste 2 receptor member 1"
"TAZ",0.0349069014028356,0.000275170908212274,3.63761821304713,0.811011679227781,0.666639512882527,0,"tafazzin"
"UBE2V2P3 /// UBE2V2P3",0.0349069014028356,0.000278945272031539,3.63410683074276,0.261232419879315,0.877554506466689,0,NA
"DIO3",0.0359710026809965,0.000295294279849756,3.61939352708206,0.0639522004597545,0.968529729440479,0,"iodothyronine deiodinase 3"
"AHNAK",0.0371639773604511,0.000316188416618068,3.60166271952046,0.518381237138299,0.771675913264788,0,"AHNAK nucleoprotein"
"C17orf70",0.03783585662348,0.000324747271056136,3.59471468123584,2.04889557141025,0.35899465265898,0.00434413028850239,NA
"AP1G2",0.0392391728723542,0.000341720898210607,3.58142831946179,0.869143759913392,0.647541833381325,0,"adaptor related protein complex 1 gamma 2 subunit"
"RNF122",0.0392391728723542,0.000350590865310973,3.5747289828622,2.1173350434662,0.346917762870274,0.0105955341142636,"ring finger protein 122"
"TNFRSF10B",0.0392391728723542,0.000351308909918968,3.5741936148323,0.121770775491536,0.940931075827903,0,"TNF receptor superfamily member 10b"
"ARHGEF15",0.0393243963625273,0.000369530028711873,3.56093964185556,0.208663903322395,0.900926183834985,0,"Rho guanine nucleotide exchange factor 15"
"TRAF3IP2",0.0393243963625273,0.000367026003398108,3.56272435496202,2.06488604552089,0.35613584894486,0.00551469739761203,"TRAF3 interacting protein 2"
"GPR4",0.0394831173801522,0.000376737694125495,3.55586486799765,0.541266713202635,0.762896155973733,0,"G protein-coupled receptor 4"
"PELP1",0.0394831173801522,0.00037978581275766,3.55374600567981,0.898154950081327,0.638216650917327,0,"proline, glutamate and leucine rich protein 1"
"RPL12",0.0394831173801522,0.000377115734626399,3.55560120913111,0.820074085341056,0.663625667214069,0,"ribosomal protein L12"
"COLGALT1",0.0403284096627897,0.000435347286941834,3.51767372213631,1.87100241575819,0.392389147704874,0,"collagen beta(1-O)galactosyltransferase 1"
"DISC1",0.0403284096627897,0.000434980130742835,3.51789762928422,0.54884629432642,0.760010410960606,0,"DISC1 scaffold protein"
"FOXD4 /// FOXD4L1",0.0403284096627897,0.000415090505570648,3.53029885555048,0.248631894624767,0.88310078348225,0,NA
"GIPR",0.0403284096627897,0.000401197808556297,3.53929462696484,1.83904938157887,0.398708505878941,0,"gastric inhibitory polypeptide receptor"
"HYAL2",0.0403284096627897,0.000427327260961397,3.52260529149283,1.79465311108047,0.407658055379329,0,"hyaluronoglucosaminidase 2"
"LOC101927051",0.0403284096627897,0.000418840776801765,3.5279186998215,0.0169290035048524,0.991571221278922,0,"uncharacterized LOC101927051"
"RPS18",0.0403284096627897,0.0004361376210269,3.51719234102949,0.665832813643212,0.716830113758806,0,"ribosomal protein S18"
"GJA9 /// GJA9-MYCBP /// MYCBP",0.0409237704416054,0.000451175863544151,3.50818459981914,0.0999025238396917,0.951275786726444,0,NA
"CRISPLD2",0.041055549869102,0.000455666480234207,3.50554908020287,1.30189851655548,0.521550455617107,0,"cysteine rich secretory protein LCCL domain containing 2"
"GALNT10",0.0416065199798658,0.000469290967732183,3.4976987088961,0.586023348239592,0.746013431596216,0,"polypeptide N-acetylgalactosaminyltransferase 10"
"CCDC71",0.0416932816542729,0.000483635497082302,3.48965997009863,1.09522303216502,0.578329492742438,0,"coiled-coil domain containing 71"
"HEYL",0.0416932816542729,0.000477220206166695,3.49322725127337,0.465380310282395,0.792399056265271,0,"hes related family bHLH transcription factor with YRPW motif-like"
"MYL10",0.0416932816542729,0.000484332251786457,3.48927519406823,1.00281119619306,0.60567872025436,0,"myosin light chain 10"
"EHD2",0.0420459388936756,0.000491547047369645,3.48532096125673,1.76022645194858,0.414735950140971,0,"EH domain containing 2"
"MORN1",0.0422761510079001,0.000506172485832845,3.47746851941401,0.756314711296475,0.685122684259229,0,"MORN repeat containing 1"
"PPP1R13L",0.0422761510079001,0.00051300693786871,3.47387135042333,0.0729733039682693,0.96417096357975,0,"protein phosphatase 1 regulatory subunit 13 like"
"S100A13",0.0422761510079001,0.000510628068002505,3.47511832224427,0.734658429440327,0.692581599451015,0,"S100 calcium binding protein A13"
"EML3",0.0431172228842083,0.000535974357717128,3.4621018134623,0.537762312948605,0.764234074523349,0,"echinoderm microtubule associated protein like 3"
"GH2",0.0431172228842083,0.000526568516081349,3.46686385887967,1.80798182815805,0.404950308656292,0,"growth hormone 2"
"H2AFJ",0.0431959409151521,0.000558782826744819,3.45086991606157,0.224883067258971,0.893649594029431,0,"H2A histone family member J"
"LOC440792",0.0439393326306712,0.000589801620472397,3.43626139478911,0.356353227403312,0.836794621041636,0,"proline dehydrogenase 1 pseudogene"
"ICAM2",0.0448071905700906,0.000623289073413025,3.42127223665299,1.10437749960246,0.575688392565276,0,"intercellular adhesion molecule 2"
"LOC101928274 /// VSIG10",0.0449848611541805,0.000636207320479532,3.41568955730189,0.186566922427744,0.910935248884333,0,NA
"PDGFRB",0.0449848611541805,0.000641765282977991,3.41332003903288,0.830195025255801,0.660275892328294,0,"platelet derived growth factor receptor beta"
"TNFSF12-TNFSF13 /// TNFSF13",0.0454693695994308,0.00066365765633436,3.40416864393293,1.56663200902802,0.456888452409137,0,NA
"MAOA",0.0456510638564336,0.000687084177820152,3.39468175148917,0.871136710830711,0.646896895221796,0,"monoamine oxidase A"
"NR0B2",0.0456510638564336,0.000692765291326669,3.39242644516156,1.58016652508325,0.453807008584327,0,"nuclear receptor subfamily 0 group B member 2"
"TM4SF20",0.0456510638564336,0.000699167814405044,3.38990526184994,1.68200782327037,0.431277341686055,0,"transmembrane 4 L six family member 20"
"RIN1",0.0465031021627669,0.000734031841896909,3.37654192558999,1.91864232614421,0.383152896047774,0,"Ras and Rab interactor 1"
"TMEM51",0.0465031021627669,0.000736121852034977,3.37575968907691,2.11051117628528,0.348103444822339,0.00986887501620714,"transmembrane protein 51"
"ZBTB7B",0.0465031021627669,0.000734396576288932,3.37640526608969,0.0415176311556231,0.979455165412462,0,"zinc finger and BTB domain containing 7B"
"TRPV6",0.0466345475307498,0.000751080703878415,3.37022045059167,0.115185670945276,0.944034246452796,0,"transient receptor potential cation channel subfamily V member 6"
"RDH8",0.0473138337753881,0.000770184493569026,3.3632934403042,0.0311096347608641,0.984565533968987,0,"retinol dehydrogenase 8"
"EPB42",0.0477736969342116,0.000811941825890061,3.34869138207749,0.381703590341751,0.826255034063569,0,"erythrocyte membrane protein band 4.2"
"FBRS",0.0477736969342116,0.000809533424503739,3.3495144176176,2.24826732179623,0.324933848353426,0.0219610442504901,"fibrosin"
"RECQL4",0.0477736969342116,0.000786904917881026,3.35736031959076,0.356071911680827,0.836912331061556,0,"RecQ like helicase 4"
"RPS4XP2 /// RPS4XP2",0.0477736969342116,0.00080258382584808,3.35190214145288,0.42111391013274,0.810132912665527,0,NA
"TGIF1",0.0477736969342116,0.000799839372535693,3.35285036106292,0.198292424982159,0.905610286806985,0,"TGFB induced factor homeobox 1"
"AQP3",0.0478545721585168,0.000826619375140281,3.34372397707416,2.22590738073627,0.328586982115227,0.0201571097643355,"aquaporin 3 (Gill blood group)"
"PRRC2A",0.0478545721585168,0.000843487504557316,3.33811526720426,0.799449320961668,0.670504637046236,0,"proline rich coiled-coil 2A"
"RAMP1",0.0478545721585168,0.000837205845451106,3.34019167907795,2.22329899708156,0.329015802142881,0.0195949332424747,"receptor activity modifying protein 1"
"AMT",0.0478609427370264,0.000849916852155852,3.33600483627595,1.02050355471256,0.600344406654635,0,"aminomethyltransferase"
"FXYD5",0.0487307778055556,0.000876129626599553,3.32755096186782,0.421584911205123,0.809942148393633,0,"FXYD domain containing ion transport regulator 5"
"PKP1",0.0487307778055556,0.000876180466648169,3.32753479455814,0.709263280455489,0.701431774875,0,"plakophilin 1"
"CLN6",0.0491822225575187,0.000891575621649432,3.32267864240316,0.256933923922275,0.879442616997818,0,"CLN6, transmembrane ER protein"
"LINC00652",0.0496016216554176,0.000917529072427259,3.31466531791928,0.691340948313512,0.70774566917307,0,"long intergenic non-protein coding RNA 652"
"IL17RB",0.0498128272831296,0.000947688225033438,3.30561317567917,1.76075192302399,0.414626998581455,0,"interleukin 17 receptor B"
"PIWIL1",0.0498128272831296,0.000931761273774256,3.31035976683434,0.824620399963164,0.66211885493635,0,"piwi like RNA-mediated gene silencing 1"
"PLD2",0.0498128272831296,0.00095326737141499,3.30396792783733,1.50408024061359,0.471403850492625,0,"phospholipase D2"
